"pair_ID"	"sentence_A"	"sentence_B"	"relatedness_score"	"SemEval_set"
16721	"A menina está fazendo um manicure"	"Uma menina está denominando seu cabelo"	"2.0"	"TRAIN"
16722	"Não há nenhuma menina lixando as unhas"	"Uma menina está denominando seu cabelo"	"2.1"	"TRAIN"
16723	"Uma menina está lixando as unhas"	"Uma menina está denominando seu cabelo"	"2.23"	"TRAIN"
16724	"Um homem está abrindo uma caixa com uma faca"	"Um homem está usando uma faca para abrir uma caixa"	"4.83"	"TRAIN"
16725	"Um homem está abrindo uma caixa com uma faca"	"Não há homem abrindo uma caixa com uma faca"	"3.8"	"DEV"
16726	"A guitarra está sendo jogado por um homem"	"Um homem está abrindo uma caixa com uma faca"	"1.5"	"TRAIN"
16727	"Um homem está abrindo uma caixa com uma faca"	"Não há homem que joga uma guitarra"	"1.0"	"TRAIN"
16728	"Um homem está usando uma faca para abrir uma caixa"	"Um homem está jogando uma guitarra"	"1.3"	"TRAIN"
16729	"Não há homem abrindo uma caixa com uma faca"	"Um homem está jogando uma guitarra"	"1.2"	"TRAIN"
16730	"Um homem está jogando uma guitarra"	"Um homem está abrindo uma caixa com uma faca"	"1.2"	"TRAIN"
16731	"Alguns instrumentos estão sendo tocadas por uma banda"	"A banda está tocando alguns instrumentos"	"5.0"	"DEV"
16732	"A banda não está tocando alguns instrumentos"	"A banda está tocando alguns instrumentos"	"3.8"	"DEV"
16733	"Um homem está jogando um teclado eletrônico"	"Um teclado eletrônico está sendo jogado por um homem"	"4.9"	"TRAIN"
16734	"Um homem está jogando um teclado eletrônico"	"Não há homem que joga um teclado eletrônico"	"3.0"	"TRAIN"
16735	"A banda está tocando alguns instrumentos"	"Um teclado eletrônico está sendo jogado por um homem"	"3.1"	"TRAIN"
16736	"A banda está tocando alguns instrumentos"	"Não há homem que joga um teclado eletrônico"	"2.5"	"TRAIN"
16737	"Alguns instrumentos estão sendo tocadas por uma banda"	"Um homem está jogando um teclado eletrônico"	"3.0"	"TRAIN"
16738	"A banda não está tocando alguns instrumentos"	"Um homem está jogando um teclado eletrônico"	"3.4"	"TRAIN"
16739	"A banda está tocando alguns instrumentos"	"Um homem está jogando um teclado eletrônico"	"3.7"	"TRAIN"
16740	"Um homem não está dançando"	"Um homem está dançando"	"3.8"	"TRAIN"
16741	"Uma mulher está exercitando"	"Uma pessoa está exercendo"	"4.6"	"TRAIN"
16742	"Uma mulher está exercitando"	"Não há exercício da mulher"	"3.5"	"TRAIN"
16743	"Uma pessoa está exercendo"	"Um homem está dançando"	"3.38"	"TRAIN"
16744	"Um homem está dançando"	"Não há exercício da mulher"	"1.2"	"TRAIN"
16745	"Uma pessoa está dançando"	"Uma mulher está exercitando"	"3.0"	"DEV"
16746	"Uma mulher está exercitando"	"Um homem não está dançando"	"1.2"	"TRAIN"
16747	"Uma mulher está exercitando"	"Um homem está dançando"	"1.3"	"TRAIN"
16748	"Uma mulher está cortando batatas"	"Uma mulher está cortando batatas"	"4.9"	"TRAIN"
16749	"Uma mulher está cortando batatas"	"Não há batatas estaca da mulher"	"3.3"	"TRAIN"
16750	"Cenouras estão sendo cortado por uma mulher"	"Uma mulher está cortando cenouras"	"5.0"	"TRAIN"
16751	"Uma mulher não está cortando cenouras"	"Uma mulher está cortando cenouras"	"4.4"	"TRAIN"
16752	"Cenouras estão sendo cortado por uma mulher"	"Uma mulher está cortando batatas"	"2.1"	"TRAIN"
16753	"Uma mulher não está cortando cenouras"	"Uma mulher está cortando batatas"	"3.2"	"TRAIN"
16754	"Uma mulher está cortando batatas"	"Uma mulher está cortando cenouras"	"3.2"	"TRAIN"
16755	"Uma mulher está cortando cenouras"	"Não há batatas estaca da mulher"	"2.7"	"TRAIN"
16756	"Uma mulher está cortando batatas"	"Uma mulher está cortando cenouras"	"3.6"	"TRAIN"
16757	"Um homem é a mistura de legumes em uma panela"	"Vegetais estão sendo misturadas em um pote por um homem"	"4.9"	"TRAIN"
16758	"Não há homem misturando legumes em uma panela"	"Um homem é a mistura de legumes em uma panela"	"3.8"	"TRAIN"
16759	"Uma pessoa está agitação vegetais em uma panela"	"Uma pessoa está agitação vegetais em uma bacia"	"4.3"	"TRAIN"
16760	"Uma pessoa não está agitação vegetais em uma panela"	"Uma pessoa está agitação vegetais em uma panela"	"3.8"	"TRAIN"
16761	"Uma pessoa está agitação vegetais em uma bacia"	"Um homem é a mistura de legumes em uma panela"	"4.0"	"TRAIN"
16762	"Uma pessoa não está agitação vegetais em uma panela"	"Um homem é a mistura de legumes em uma panela"	"3.7"	"TRAIN"
16763	"Vegetais estão sendo misturadas em um pote por um homem"	"Uma pessoa está agitação vegetais em uma panela"	"4.3"	"TRAIN"
16764	"Uma pessoa está agitação vegetais em uma panela"	"Não há homem misturando legumes em uma panela"	"3.2"	"TRAIN"
16765	"Um homem é a mistura de legumes em uma panela"	"Uma pessoa está agitação vegetais em uma panela"	"4.7"	"TRAIN"
16766	"Um homem está fazendo pull-ups"	"Um homem está fazendo exercícios"	"4.4"	"TRAIN"
16767	"Um homem está fazendo pull-ups"	"Não há nenhum homem fazendo flexões"	"4.2"	"TRAIN"
16768	"O homem está fazendo exercícios em um ginásio"	"O homem está exercitando"	"4.4"	"TRAIN"
16769	"O homem não está a exercer"	"O homem está exercitando"	"3.71"	"TRAIN"
16770	"Um homem está fazendo pull-ups"	"O homem está fazendo exercícios em um ginásio"	"4.0"	"DEV"
16771	"O homem não está a exercer"	"Um homem está fazendo pull-ups"	"2.75"	"TRAIN"
16772	"O homem está exercitando"	"Um homem está fazendo exercícios"	"4.9"	"TRAIN"
16773	"O homem está exercitando"	"Não há nenhum homem fazendo flexões"	"3.5"	"TRAIN"
16774	"Um homem está fazendo pull-ups"	"O homem está exercitando"	"4.6"	"TRAIN"
16775	"Uma mulher está sendo realizado por um homem"	"Um homem está carregando uma mulher"	"4.9"	"TRAIN"
16776	"Não há homem carregando uma mulher"	"Um homem está carregando uma mulher"	"4.1"	"TRAIN"
16777	"Um homem está afiando uma faca"	"Um homem está afiando uma arma"	"4.4"	"TRAIN"
16778	"Não há homem afiando uma faca"	"Um homem está afiando uma faca"	"2.8"	"TRAIN"
16779	"Um homem está afiando uma arma"	"Um homem está carregando uma mulher"	"1.5"	"TRAIN"
16780	"Não há homem afiando uma faca"	"Um homem está carregando uma mulher"	"1.2"	"TRAIN"
16781	"Uma mulher está sendo realizado por um homem"	"Um homem está afiando uma faca"	"1.0"	"TRAIN"
16782	"Um homem está afiando uma faca"	"Não há homem carregando uma mulher"	"1.3"	"TRAIN"
16783	"Um homem está afiando uma faca"	"Um homem está carregando uma mulher"	"1.2"	"TRAIN"
16784	"Um bebê é toddling feliz"	"Um bebê está rastejando feliz"	"3.9"	"TRAIN"
16785	"Um bebê não está rastreando feliz"	"Um bebê está rastejando feliz"	"4.4"	"TRAIN"
16786	"Um gato está andando na parquet"	"Um gato está andando em um piso de madeira"	"3.9"	"TRAIN"
16787	"Um gato está andando em um piso de madeira"	"Não há gato andando em um piso de madeira"	"3.8"	"TRAIN"
16788	"Um bebê está rastejando feliz"	"Um gato está andando na parquet"	"1.0"	"TRAIN"
16789	"Não há gato andando em um piso de madeira"	"Um bebê está rastejando feliz"	"1.0"	"TRAIN"
16790	"Um gato está andando em um piso de madeira"	"Um bebê é toddling feliz"	"1.2"	"TRAIN"
16791	"Um bebê não está rastreando feliz"	"Um gato está andando em um piso de madeira"	"1.1"	"TRAIN"
16792	"Um bebê está rastejando feliz"	"Um gato está andando em um piso de madeira"	"1.1"	"TRAIN"
16793	"A guitarra está sendo jogado por um homem"	"Um homem está jogando uma guitarra"	"4.8"	"TRAIN"
16794	"Um homem está cantando e tocando uma guitarra"	"Um homem está cantando e tocando um instrumento musical"	"4.5"	"DEV"
16795	"Um homem está cantando e tocando uma guitarra"	"Não há homem cantando e tocando uma guitarra"	"3.2"	"TRAIN"
16796	"Um homem está cantando e tocando um instrumento musical"	"Um homem está jogando uma guitarra"	"4.2"	"TRAIN"
16797	"Um homem está jogando uma guitarra"	"Não há homem cantando e tocando uma guitarra"	"4.0"	"TRAIN"
16798	"Não há homem que joga uma guitarra"	"Um homem está cantando e tocando uma guitarra"	"4.1"	"TRAIN"
16799	"Uma pessoa está a cortar alho em pedaços com uma faca"	"Uma pessoa está cortando alho em pedaços com uma faca"	"4.81"	"TRAIN"
16800	"Uma pessoa não está a cortar alho em pedaços com uma faca"	"Uma pessoa está a cortar alho em pedaços com uma faca"	"3.3"	"TRAIN"
16801	"Alguém está colocando ingredientes em um wok"	"Alguém está colocando os ingredientes em uma panela"	"4.5"	"TRAIN"
16802	"Alguém está colocando ingredientes em um wok"	"Alguém não está colocando ingredientes em um wok"	"3.4"	"TRAIN"
16803	"Alguém está colocando os ingredientes em uma panela"	"Uma pessoa está a cortar alho em pedaços com uma faca"	"3.1"	"TRAIN"
16804	"Uma pessoa está a cortar alho em pedaços com uma faca"	"Alguém não está colocando ingredientes em um wok"	"1.9"	"TRAIN"
16805	"Uma pessoa está cortando alho em pedaços com uma faca"	"Alguém está colocando ingredientes em um wok"	"2.8"	"TRAIN"
16806	"Uma pessoa não está a cortar alho em pedaços com uma faca"	"Alguém está colocando ingredientes em um wok"	"1.9"	"TRAIN"
16807	"Uma pessoa está a cortar alho em pedaços com uma faca"	"Alguém está colocando ingredientes em um wok"	"1.7"	"TRAIN"
16808	"Um oficial está conversando com os recrutas"	"Um oficial está conversando com os soldados"	"4.2"	"TRAIN"
16809	"Um oficial está conversando com os recrutas"	"Um oficial está ouvindo os recrutas"	"3.2"	"TRAIN"
16810	"Recrutas estão falando a um oficial"	"Um oficial está conversando com os recrutas"	"3.7"	"DEV"
16811	"O policial militar está gritando com os recrutas"	"O policial militar está latindo para os recrutas"	"4.8"	"TRAIN"
16812	"O policial militar está latindo para os recrutas"	"O oficial militar não está latindo para os recrutas"	"3.1"	"TRAIN"
16813	"O policial militar está latindo para os recrutas"	"Os recrutas estão latindo para o oficial militar"	"3.3"	"TRAIN"
16814	"O policial militar está gritando com os recrutas"	"Um oficial está conversando com os recrutas"	"4.2"	"TRAIN"
16815	"Um oficial está conversando com os recrutas"	"O oficial militar não está latindo para os recrutas"	"4.0"	"TRAIN"
16816	"Um oficial está conversando com os recrutas"	"Os recrutas estão latindo para o oficial militar"	"2.88"	"TRAIN"
16817	"O policial militar está latindo para os recrutas"	"Um oficial está conversando com os soldados"	"4.1"	"TRAIN"
16818	"O policial militar está latindo para os recrutas"	"Um oficial está ouvindo os recrutas"	"3.3"	"TRAIN"
16819	"Recrutas estão falando a um oficial"	"O policial militar está latindo para os recrutas"	"3.8"	"TRAIN"
16820	"O policial militar está latindo para os recrutas"	"Um oficial está conversando com os recrutas"	"4.38"	"TRAIN"
16821	"Uma árvore pequena está sendo comido por um elefante bebê"	"Um elefante do bebê está comendo uma pequena árvore"	"4.7"	"TRAIN"
16822	"Um elefante do bebê não está comendo uma pequena árvore"	"Um elefante do bebê está comendo uma pequena árvore"	"3.6"	"TRAIN"
16823	"Uma menina está vendendo uma scooter"	"Uma menina está vendendo uma scooter"	"3.8"	"TRAIN"
16824	"Não há nenhuma menina vendendo uma scooter"	"Uma menina está vendendo uma scooter"	"4.0"	"TRAIN"
16825	"Um elefante do bebê está comendo uma pequena árvore"	"Uma menina está vendendo uma scooter"	"1.0"	"TRAIN"
16826	"Um elefante do bebê está comendo uma pequena árvore"	"Não há nenhuma menina vendendo uma scooter"	"1.0"	"TRAIN"
16827	"Uma menina está vendendo uma scooter"	"Uma árvore pequena está sendo comido por um elefante bebê"	"1.0"	"TRAIN"
16828	"Um elefante do bebê não está comendo uma pequena árvore"	"Uma menina está vendendo uma scooter"	"1.0"	"TRAIN"
16829	"Uma menina está vendendo uma scooter"	"Um elefante do bebê está comendo uma pequena árvore"	"1.0"	"TRAIN"
16830	"A criança está andando na rua e um jipe ​​está puxando para cima"	"A criança está andando na rua e um jipe ​​está parando"	"4.4"	"TRAIN"
16831	"A criança está andando na rua e um jipe ​​está puxando para cima"	"A criança está andando na rua e um jipe ​​não está puxando para cima"	"3.5"	"TRAIN"
16832	"Um homem em um carro está puxando para cima ao lado de uma mulher que está andando na rua"	"Um homem em um carro está puxando para cima ao lado de uma mulher que é que ao longo de uma estrada"	"4.3"	"TRAIN"
16833	"Um homem em um carro está puxando para cima ao lado de uma mulher que é que ao longo de uma estrada"	"Um homem em um carro não é puxando para cima ao lado de uma mulher que está andando por uma estrada"	"3.2"	"TRAIN"
16834	"A criança está andando na rua e um jipe ​​está puxando para cima"	"Um homem em um carro está puxando para cima ao lado de uma mulher que está andando na rua"	"2.6"	"TRAIN"
16835	"Um homem em um carro não é puxando para cima ao lado de uma mulher que está andando por uma estrada"	"A criança está andando na rua e um jipe ​​está puxando para cima"	"2.7"	"TRAIN"
16836	"Um homem em um carro está puxando para cima ao lado de uma mulher que é que ao longo de uma estrada"	"A criança está andando na rua e um jipe ​​está parando"	"2.0"	"TRAIN"
16837	"A criança está andando na rua e um jipe ​​não está puxando para cima"	"Um homem em um carro está puxando para cima ao lado de uma mulher que é que ao longo de uma estrada"	"2.2"	"TRAIN"
16838	"A criança está andando na rua e um jipe ​​está puxando para cima"	"Um homem em um carro está puxando para cima ao lado de uma mulher que é que ao longo de uma estrada"	"2.8"	"TRAIN"
16839	"Alho está sendo picado por uma mulher"	"Uma mulher está cortando alho"	"4.7"	"DEV"
16840	"Uma mulher não está cortando alho"	"Uma mulher está cortando alho"	"3.1"	"TRAIN"
16841	"Uma mulher é o corte de um peixe"	"Uma mulher está cortando um peixe"	"5.0"	"TRAIN"
16842	"Uma mulher está cortando um peixe"	"Não há mulher que corta um peixe"	"2.7"	"DEV"
16843	"Uma mulher é o corte de um peixe"	"Uma mulher está cortando alho"	"3.2"	"TRAIN"
16844	"Uma mulher está cortando alho"	"Não há mulher que corta um peixe"	"2.0"	"TRAIN"
16845	"Uma mulher está cortando um peixe"	"Alho está sendo picado por uma mulher"	"2.6"	"TRAIN"
16846	"Uma mulher está cortando um peixe"	"Uma mulher não está cortando alho"	"2.4"	"TRAIN"
16847	"Uma mulher está cortando um peixe"	"Uma mulher está cortando alho"	"2.53"	"TRAIN"
16848	"Uma cebola está sendo picado"	"Uma cebola está sendo cortado"	"4.7"	"TRAIN"
16849	"Uma cebola está sendo cortado"	"Uma cebola não está sendo cortado"	"3.41"	"TRAIN"
16850	"Alguém está segurando um ouriço"	"Alguém está segurando um animal pequeno"	"4.45"	"TRAIN"
16851	"Ninguém está segurando um ouriço"	"Alguém está segurando um ouriço"	"4.2"	"TRAIN"
16852	"Uma cebola está sendo cortado"	"Alguém está segurando um animal pequeno"	"1.0"	"TRAIN"
16853	"Ninguém está segurando um ouriço"	"Uma cebola está sendo cortado"	"1.0"	"TRAIN"
16854	"Uma cebola está sendo picado"	"Alguém está segurando um ouriço"	"1.0"	"TRAIN"
16855	"Uma cebola não está sendo cortado"	"Alguém está segurando um ouriço"	"1.1"	"TRAIN"
16856	"Uma cebola está sendo cortado"	"Alguém está segurando um ouriço"	"1.0"	"TRAIN"
16857	"Algo está sendo frito por uma mulher"	"Uma mulher está fritando algo"	"4.8"	"TRAIN"
16858	"Não há mulher fritar algo"	"Uma mulher está fritando algo"	"3.6"	"TRAIN"
16859	"Uma mulher está caindo de um cavalo"	"Uma mulher está montando um cavalo"	"3.2"	"TRAIN"
16860	"Uma mulher está fritando algo"	"Um cavalo está sendo montado por uma mulher"	"1.4"	"TRAIN"
16861	"Uma mulher está caindo de um cavalo"	"Uma mulher está fritando algo"	"1.2"	"TRAIN"
16862	"Uma mulher está montando um cavalo"	"Algo está sendo frito por uma mulher"	"1.1"	"TRAIN"
16863	"Não há mulher fritar algo"	"Uma mulher está montando um cavalo"	"1.2"	"TRAIN"
16864	"Uma mulher está montando um cavalo"	"Uma mulher está fritando algo"	"1.5"	"TRAIN"
16865	"Um e-mail está sendo lido por um homem"	"Um homem está lendo um e-mail"	"4.8"	"TRAIN"
16866	"Um homem está lendo um e-mail"	"Não há homem que lê um e-mail"	"3.7"	"TRAIN"
16867	"Uma pessoa está descascando uma banana"	"Uma banana está sendo descascada por uma pessoa"	"4.9"	"TRAIN"
16868	"Uma pessoa está descascando uma banana"	"A pessoa não está descascando uma banana"	"3.6"	"TRAIN"
16869	"Uma banana está sendo descascada por uma pessoa"	"Um homem está lendo um e-mail"	"1.0"	"TRAIN"
16870	"A pessoa não está descascando uma banana"	"Um homem está lendo um e-mail"	"1.0"	"TRAIN"
16871	"Um e-mail está sendo lido por um homem"	"Uma pessoa está descascando uma banana"	"1.0"	"TRAIN"
16872	"Uma pessoa está descascando uma banana"	"Não há homem que lê um e-mail"	"1.1"	"TRAIN"
16873	"Um homem está lendo um e-mail"	"Uma pessoa está descascando uma banana"	"1.0"	"TRAIN"
16874	"Um grande gato é a abertura de uma gaveta feita de plástico com as suas patas e está saltando dentro"	"Um gato grande está abrindo uma gaveta de plástico com suas patas e está saltando dentro"	"4.9"	"TRAIN"
16875	"Um gato grande está abrindo uma gaveta de plástico com suas patas e está saltando dentro"	"Um pequeno gato está a abrir uma gaveta de plástico com as suas patas e salta para dentro"	"3.9"	"TRAIN"
16876	"Um gato é a abertura de uma gaveta e que salta para dentro"	"Um gato é a abertura de uma gaveta e subir dentro"	"4.5"	"TRAIN"
16877	"Um cão é a abertura de uma gaveta e subir dentro"	"Um gato é a abertura de uma gaveta e subir dentro"	"4.1"	"TRAIN"
16878	"Um gato grande está abrindo uma gaveta de plástico com suas patas e está saltando dentro"	"Um gato é a abertura de uma gaveta e que salta para dentro"	"4.4"	"DEV"
16879	"Um cão é a abertura de uma gaveta e subir dentro"	"Um gato grande está abrindo uma gaveta de plástico com suas patas e está saltando dentro"	"3.4"	"TRAIN"
16880	"Um grande gato é a abertura de uma gaveta feita de plástico com as suas patas e está saltando dentro"	"Um gato é a abertura de uma gaveta e subir dentro"	"4.2"	"TRAIN"
16881	"Um pequeno gato está a abrir uma gaveta de plástico com as suas patas e salta para dentro"	"Um gato é a abertura de uma gaveta e subir dentro"	"4.3"	"TRAIN"
16882	"Um gato grande está abrindo uma gaveta de plástico com suas patas e está saltando dentro"	"Um gato é a abertura de uma gaveta e subir dentro"	"4.4"	"TRAIN"
16883	"Um homem é cortar uma cebola"	"Um homem é cortar uma cebola"	"4.8"	"TRAIN"
16884	"Não há homem que corta uma cebola"	"Um homem é cortar uma cebola"	"3.6"	"TRAIN"
16885	"Uma mulher está cortando uma cebola"	"Não há mulher que corta uma cebola"	"3.2"	"TRAIN"
16886	"Um homem é cortar uma cebola"	"Uma cebola está sendo cortado por uma mulher"	"3.8"	"TRAIN"
16887	"Um homem é cortar uma cebola"	"Não há mulher que corta uma cebola"	"3.3"	"TRAIN"
16888	"Um homem é cortar uma cebola"	"Uma mulher está cortando uma cebola"	"3.5"	"TRAIN"
16889	"Não há homem que corta uma cebola"	"Uma mulher está cortando uma cebola"	"3.6"	"TRAIN"
16890	"Uma mulher está cortando uma cebola"	"Um homem é cortar uma cebola"	"3.91"	"TRAIN"
16891	"A mulher está pintando o rosto de um homem"	"O rosto de um homem está sendo pintado por uma mulher"	"4.9"	"TRAIN"
16892	"A mulher está pintando o rosto de um homem"	"Uma mulher está limpando o rosto de um homem"	"3.9"	"TRAIN"
16893	"A mulher está pintando o rosto de um homem"	"Um homem está pintando um rosto de mulher"	"3.3"	"TRAIN"
16894	"Maquiagem está sendo colocado sobre o homem pela mulher"	"A mulher está colocando maquiagem no homem"	"5.0"	"TRAIN"
16895	"A mulher não está colocando maquiagem no homem"	"A mulher está colocando maquiagem no homem"	"3.5"	"TRAIN"
16896	"A mulher está pintando o rosto de um homem"	"Maquiagem está sendo colocado sobre o homem pela mulher"	"4.1"	"TRAIN"
16897	"A mulher não está colocando maquiagem no homem"	"A mulher está pintando o rosto de um homem"	"3.2"	"TRAIN"
16898	"A mulher está colocando maquiagem no homem"	"O rosto de um homem está sendo pintado por uma mulher"	"4.5"	"TRAIN"
16899	"Uma mulher está limpando o rosto de um homem"	"A mulher está colocando maquiagem no homem"	"2.7"	"TRAIN"
16900	"Um homem está pintando um rosto de mulher"	"A mulher está colocando maquiagem no homem"	"2.5"	"TRAIN"
16901	"A mulher está colocando maquiagem no homem"	"A mulher está pintando o rosto de um homem"	"4.4"	"TRAIN"
16902	"O homem está falando no telefone"	"O homem está falando no telefone"	"4.8"	"TRAIN"
16903	"O homem não está falando no telefone"	"O homem está falando no telefone"	"4.2"	"TRAIN"
16904	"O homem está falando no telefone"	"O homem está falando no telefone"	"4.9"	"DEV"
16905	"O homem está falando no telefone"	"O homem não está falando no telefone"	"3.3"	"TRAIN"
16906	"O homem está falando sobre o telefone"	"O homem está falando no telefone"	"3.6"	"TRAIN"
16907	"O homem está falando no telefone"	"O homem está falando no telefone"	"4.8"	"TRAIN"
16908	"O homem está falando no telefone"	"O homem não está falando no telefone"	"3.6"	"TRAIN"
16909	"O homem está falando sobre o telefone"	"O homem está falando no telefone"	"3.7"	"TRAIN"
16910	"O homem está falando no telefone"	"O homem está falando no telefone"	"4.6"	"TRAIN"
16911	"O homem não está falando no telefone"	"O homem está falando no telefone"	"3.7"	"TRAIN"
16912	"O homem está falando no telefone"	"O homem está falando no telefone"	"4.8"	"TRAIN"
16913	"Um homem está cortando cebolas"	"Um homem é cortar cebolas"	"4.9"	"TRAIN"
16914	"Não há cebola corte homem"	"Um homem é cortar cebolas"	"3.0"	"TRAIN"
16915	"Uma mulher está cortando uma cebola"	"Uma cebola está sendo cortado por uma mulher"	"4.8"	"TRAIN"
16916	"Uma mulher está cortando uma cebola"	"Não há mulher que corta uma cebola"	"3.4"	"TRAIN"
16917	"Um homem é cortar cebolas"	"Uma cebola está sendo cortado por uma mulher"	"2.8"	"TRAIN"
16918	"Não há mulher que corta uma cebola"	"Um homem é cortar cebolas"	"3.7"	"TRAIN"
16919	"Uma mulher está cortando uma cebola"	"Um homem está cortando cebolas"	"3.7"	"TRAIN"
16920	"Não há cebola corte homem"	"Uma mulher está cortando uma cebola"	"2.7"	"TRAIN"
16921	"Um homem é cortar cebolas"	"Uma mulher está cortando uma cebola"	"3.5"	"DEV"
16922	"Um homem é cortar uma cebola"	"Uma cebola está sendo cortada por um homem"	"4.9"	"TRAIN"
16923	"Um homem não está a cortar uma cebola"	"Um homem é cortar uma cebola"	"4.2"	"TRAIN"
16924	"Uma porta está sendo aberta por um homem"	"O homem está abrindo uma porta"	"5.0"	"TRAIN"
16925	"O homem está abrindo uma porta"	"Não há homem abrindo uma porta"	"3.6"	"DEV"
16926	"Uma porta está sendo aberta por um homem"	"Um homem é cortar uma cebola"	"1.2"	"DEV"
16927	"Um homem é cortar uma cebola"	"Não há homem abrindo uma porta"	"1.1"	"TRAIN"
16928	"Uma cebola está sendo cortada por um homem"	"O homem está abrindo uma porta"	"1.1"	"TRAIN"
16929	"Um homem não está a cortar uma cebola"	"O homem está abrindo uma porta"	"1.4"	"TRAIN"
16930	"O homem está abrindo uma porta"	"Um homem é cortar uma cebola"	"1.0"	"TRAIN"
16931	"Uma batata está a ser cortado por um homem"	"Um homem é o corte de uma batata"	"4.7"	"TRAIN"
16932	"Não há homem cortando uma batata"	"Um homem é o corte de uma batata"	"3.7"	"TRAIN"
16933	"Um homem está cortando uma batata"	"Um homem está cortando uma batata"	"4.4"	"TRAIN"
16934	"Um homem está cortando uma batata"	"Não há homem cortando uma batata"	"3.5"	"TRAIN"
16935	"Um homem está cortando uma batata"	"Um homem é o corte de uma batata"	"4.6"	"TRAIN"
16936	"Não há homem cortando uma batata"	"Um homem é o corte de uma batata"	"4.3"	"TRAIN"
16937	"Uma batata está a ser cortado por um homem"	"Um homem está cortando uma batata"	"4.7"	"TRAIN"
16938	"Um homem está cortando uma batata"	"Não há homem cortando uma batata"	"3.4"	"TRAIN"
16939	"Um homem está cortando uma batata"	"Um homem é o corte de uma batata"	"4.9"	"TRAIN"
16940	"Um homem está jogando a guitarra"	"A guitarra está sendo jogado por um homem"	"4.9"	"TRAIN"
16941	"Um homem está jogando a guitarra"	"Um homem não está jogando a guitarra"	"3.7"	"TRAIN"
16942	"Uma mulher está fritando algo em uma panela"	"Uma mulher está cozinhando algo em uma panela"	"4.4"	"TRAIN"
16943	"Uma mulher está fritando algo em uma panela"	"Não há mulher fritar algo em uma panela"	"4.4"	"TRAIN"
16944	"Um homem está jogando a guitarra"	"Uma mulher está cozinhando algo em uma panela"	"1.0"	"TRAIN"
16945	"Não há mulher fritar algo em uma panela"	"Um homem está jogando a guitarra"	"1.0"	"TRAIN"
16946	"Uma mulher está fritando algo em uma panela"	"A guitarra está sendo jogado por um homem"	"1.1"	"TRAIN"
16947	"Uma mulher está fritando algo em uma panela"	"Um homem não está jogando a guitarra"	"1.0"	"TRAIN"
16948	"Um homem está jogando a guitarra"	"Uma mulher está fritando algo em uma panela"	"1.0"	"TRAIN"
16949	"Um homem está jogando o piano"	"O piano está sendo jogado por um homem"	"4.9"	"TRAIN"
16950	"Um homem está jogando o piano"	"Não há homem tocar piano"	"3.6"	"TRAIN"
16951	"A mulher está jogando o violino"	"O violino está sendo jogado por uma mulher"	"4.9"	"TRAIN"
16952	"A mulher está jogando o violino"	"Não há mulher que joga o violino"	"3.6"	"TRAIN"
16953	"O violino está sendo jogado por uma mulher"	"Um homem está jogando o piano"	"2.7"	"TRAIN"
16954	"Um homem está jogando o piano"	"Não há mulher que joga o violino"	"2.3"	"TRAIN"
16955	"O piano está sendo jogado por um homem"	"A mulher está jogando o violino"	"1.9"	"TRAIN"
16956	"A mulher está jogando o violino"	"Não há homem tocar piano"	"2.1"	"DEV"
16957	"Um homem está jogando o piano"	"A mulher está jogando o violino"	"2.5"	"TRAIN"
16958	"Um homem é a pesca no rio"	"Um homem é a pesca no fluxo"	"4.4"	"TRAIN"
16959	"Um homem é a pesca no rio"	"Não há pesca do homem no rio"	"3.5"	"TRAIN"
16960	"Um homem está cantando e andando pela estrada"	"Um homem está cantando e andando pela calçada"	"4.1"	"TRAIN"
16961	"Um homem está cantando e em pé na calçada"	"Um homem está cantando e andando pela calçada"	"4.1"	"TRAIN"
16962	"Um homem está cantando e andando pela estrada"	"Um homem é a pesca no rio"	"1.4"	"TRAIN"
16963	"Um homem está cantando e em pé na calçada"	"Um homem é a pesca no rio"	"1.1"	"TRAIN"
16964	"Um homem está cantando e andando pela calçada"	"Um homem é a pesca no fluxo"	"1.7"	"TRAIN"
16965	"Não há pesca do homem no rio"	"Um homem está cantando e andando pela calçada"	"1.8"	"TRAIN"
16966	"Um homem é a pesca no rio"	"Um homem está cantando e andando pela calçada"	"1.9"	"TRAIN"
16967	"Um homem está carregando um rifle com balas"	"Um homem está carregando uma arma com balas"	"4.7"	"TRAIN"
16968	"Um homem está carregando um rifle com balas"	"Não há homem que carrega um rifle com balas"	"3.9"	"TRAIN"
16969	"Uma mulher está temperando um presunto"	"Uma mulher está temperando um pedaço de carne"	"4.5"	"TRAIN"
16970	"A mulher está comendo um pedaço de carne"	"Uma mulher está temperando um pedaço de carne"	"3.6"	"TRAIN"
16971	"Um homem está carregando um rifle com balas"	"Uma mulher está temperando um presunto"	"1.0"	"TRAIN"
16972	"A mulher está comendo um pedaço de carne"	"Um homem está carregando um rifle com balas"	"1.0"	"TRAIN"
16973	"Um homem está carregando uma arma com balas"	"Uma mulher está temperando um pedaço de carne"	"1.0"	"TRAIN"
16974	"Não há homem que carrega um rifle com balas"	"Uma mulher está temperando um pedaço de carne"	"1.0"	"TRAIN"
16975	"Um homem está carregando um rifle com balas"	"Uma mulher está temperando um pedaço de carne"	"1.1"	"TRAIN"
16976	"Um pouco de comida está sendo preparada por um chef"	"Um chef está preparando alguma comida"	"4.81"	"TRAIN"
