pair_ID	sentence_A	sentence_B	relatedness_score	SemEval_set
11434	Os investimentos diretos no exterior tiveram redução de US$ 329 milhões.	Já os investimentos diretos no país aumentaram US$ 4,263 bilhões.	3.0	TRAIN
11435	A sintonia entre os dois era visível e Igor até posou para fotos com o “sogro” Antonio Pitanga.	Igor chegou até a ser fotografado ao lado do “sogro” Antonio Pitanga.	3.75	TRAIN
11436	No documento, ele sustenta que a corte presidida por Toffoli não tem poderes para afastar a presidente.	O ministro Dias Toffoli disse que, como presidente, decidirá a questão.	2.5	TRAIN
11437	Essa é uma continuação das outras fases da Operação Lava Jato.	As empresas contratadas teriam repassado os valores a operadores da Lava Jato.	2.5	TRAIN
11438	"Sua estreia como atriz foi na novela ""Anos Rebeldes"" de Gilberto Braga, no ano de 1992, como Natália."	Sua primeira aparição na televisão como atriz foi na novela Anos Rebeldes, em 1992, como Natália.	4.75	TRAIN
11439	O iPad Pro foi desenvolvido especialmente para aproveitar as novidades do iOS 9.	Entre as novidades foram revelados o iPhone 6s, 6s Plus, iPad Pro, entre outros.	2.75	TRAIN
11440	O reajuste diz respeito à proposta da agência para a quarta revisão tarifária da companhia.	A Eletropaulo é a primeira distribuidora a passar pelo quarto ciclo de revisão tarifária.	3.25	TRAIN
11441	Toronto (Canadá), que recebeu os últimos Jogos Pan-Americanos, havia demonstrado interesse, anunciou horas antes que não entraria na disputa.	Toronto que havia demonstrado interesse, desistiu da disputa.	4.0	TRAIN
11442	O valor resulta de US$ 16,948 bilhões em exportações e US$ 16,718 bilhões em importações.	No mesmo período do ano passado, era US$ 27,734 bilhões.	2.0	TRAIN
11443	De troca, ainda me diverti com a palhaça, abusada, comunicadora e sonhadora atriz.	"Em um post emocionado, ele a chamou de ""palhaça, abusada, comunicadora e sonhadora atriz""."	3.5	TRAIN
11444	Os títulos protestados também registraram baixa de 3,0%, contribuindo com -0,1%.	Já o valor médio dos títulos protestados registrou queda de 2,9%.	2.5	TRAIN
11445	"Sandra Bullock foi eleita a mulher mais bonita do mundo pela revista ""People"" nesta quarta-feira, 22."	Sandra Bullock será a capa da revista nesta edição e participa de uma entrevista.	3.0	TRAIN
11446	Por isso que suas coletivas estão entre as melhores da história recente do futebol brasileiro.	O próprio treinador admitiu isso em entrevista coletiva recente.	2.0	TRAIN
11447	A Europa é responsável, porque apoiou, apoia e dá cobertura ao terrorismo.	O Ocidente chora por eles mas apoia terroristas desde o início desta crise.	2.25	TRAIN
11448	A primeira jogada de perigo foi uma cobrança de falta de Alexandre Pato, aos quatro minutos.	A primeira chance do jogo foi de Alexandre Pato, aos quatro minutos.	4.25	TRAIN
11449	Investigadores, porém, apontam que o esquema usado por Cunha se assemelha ao de outros envolvidos na Operação Lava Jato.	Maranhão é aliado de Cunha e também tem suposto envolvimento na Lava Jato.	2.0	TRAIN
11450	De acordo com Mark Zuckerberg, isso é que realmente faz sentido.	Mark Zuckerberg fez a primeira transmissão ao vivo do Facebook.	2.5	TRAIN
11451	Foi quando o torcedor alvinegro descobriu que o árbitro Sandro Meira Ricci poderia aprontar.	Os times se enfrentaram no Morumbi sob o comando do árbitro Sandro Meira Ricci.	2.5	TRAIN
11452	Já o Chikungunya apresenta dores nas articulações – que podem durar meses –, febre, cansaço, náuseas e vômitos.	A Dengue possui como sintomas a febre, dores musculares e cansaço.	2.75	TRAIN
11453	Sem defesa, diz a prima, Gularte foi condenado à morte em 2005.	Paranaense, Gularte foi condenado à morte por tráfico de drogas em 2005.	4.25	TRAIN
11454	Na reta final, o Figueirense conseguiu impor seu ritmo.	Essa é a segunda final seguida entre Figueirense e Joinville.	2.5	TRAIN
11455	A Microsoft promete que, no Windows 10, sua inteligência artificial será integrada ao Office 2016.	A Microsoft liberou nesta terça-feira, 22, o Office 2016 para Windows e Macs.	2.75	TRAIN
11456	A defesa de Morsi anunciou que vai recorrer da decisão judicial.	Era então ministro da Defesa e chefe do Exército de Morsi.	2.25	TRAIN
11457	No lance seguinte, Clayton pegou bem na bola, que passou raspando pela trave do Joinville.	A bola passou perto e a torcida alvinegra se animou com o lance.	3.0	TRAIN
11458	Estou extremamente feliz por estar junto com o Queen nesses shows.	Encerrando a primeira noite de shows, o Queen trará nostalgia ao público.	2.25	TRAIN
11459	Joana conviveu durante cinco anos com um câncer de mama.	Em 2007, Joana descobriu um câncer nos seios.	3.0	TRAIN
11460	O Rei do Futebol Pelé recebeu alta do hospital Hospital Israelita Albert Einstein na tarde desta segunda-feira.	Pelé voltou a ser internado no Hospital Albert Einstein, em São Paulo.	3.0	TRAIN
11461	Nesta quarta-feira (5), a Netflix anunciou a produção de sua primeira série original feita no Brasil.	A Netflix anunciou nesta quarta-feira sua primeira série original totalmente brasileira.	4.5	TRAIN
11462	Então, quem sabe o que o futuro nos reserva.	Então sou amigo dela antes dela ser drag.	1.0	TRAIN
11463	Nesta terça-feira, quando também foi aberta sessão para votar os vetos, 52% da bancada compareceu.	Para a sessão desta terça-feira, há oito vetos na pauta.	2.5	TRAIN
11464	Abe estava na Indonésia nesta quarta-feira participando de uma cúpula Ásia-África.	Shinzo Abe está na Indonésia para atender à Conferência Ásia-Africa.	4.5	TRAIN
11465	Trata-se da quarta intervenção desse tipo desde 31 de agosto.	Desde então, foram promovidos mais três operações desse tipo, duas delas nesta quarta.	2.0	TRAIN
11466	O caminho da Seleção Brasileira rumo ao inédito ouro Olímpico passa por Manaus.	A última apresentação da Seleção Brasileira Olímpica aconteceu no dia 8 de setembro.	2.25	TRAIN
11467	Em janeiro, foram mortos cinco condenados, entre eles o também brasileiro Marco Archer Cardoso Moreira.	Em janeiro, seis presos foram executados, inclusive Marco Archer Cardoso Moreira.	4.0	TRAIN
11468	Cunha disse que tomará uma decisão amanhã ou depois sobre o pedido de impeachment.	Depende Cunha a decisão para avançar o pedido de impeachment.	3.5	TRAIN
11469	Dirceu recebia valores enquanto investigado, acusado e preso em função do mensalão.	José Dirceu recebia valores desse esquema criminoso enquanto investigado no Mensalão.	4.25	TRAIN
11470	"Foi o momento em que precisou ""vender"" a ideia."	A gente tem conversado muito, trocado ideia.	1.25	TRAIN
11471	Analistas esperam que a Apple consiga 4,5 milhões de pedidos antecipados ante 4 milhões durante o período no ano passado.	Analistas acreditam que a Apple obtenha 4,5 milhões de pedidos antecipados.	3.25	TRAIN
11472	Ambos os tenistas caíram nas semi-finais do US Open de 2014.	Roger Federer vai em busca do hexacampeonato do US Open.	3.0	TRAIN
11473	Pelos Toluca, Wilder fez quatro gols nas 18 partidas que disputou.	Disputou 18 jogos, foi titular em sete oportunidades e marcou quatro gols.	3.75	TRAIN
11474	Já Nico Rosberg sentiu-se “desapontado”.	Rosberg soma 199, contra 178 de Vettel.	2.25	TRAIN
11475	"Ele disse que os investigadores da Lava Jato ""têm um sonho""."	Todos foram presos na 14ª fase da Operação Lava Jato.	2.25	TRAIN
11476	Segundo o jornal, o Chile sofre 43% dos terremotos do planeta.	Segundo o governo do Chile, cinco pessoas morreram por causa deste terremoto.	2.0	TRAIN
11477	O doleiro Alberto Youssef foi condenado a nove anos e dois meses de reclusão.	O doleiro Alberto Youssef teve a pena suspensa nesse processo.	2.5	TRAIN
11478	Ramsés brinda com a família comemorando a captura da mãe de Moisés.	Moisés diz para Joquebede que pretende buscar sua família em Midiã.	2.25	TRAIN
11479	Nesta quarta-feira, 22, serão tomadas decisões em conjunto com a Defesa Civil federal.	Segundo a Defesa Civil, mais de mil pessoas estão desabrigadas.	2.25	TRAIN
11480	Depois do rebaixamento, o governo anunciou um pacote de medidas para tentar garantir superávit primário em 2016.	Essa é a medida que o governo vem fazendo para garantir o superávit primário em 2015.	3.0	TRAIN
11481	Já o volante Lucas Biglia comentou sobre a ausência de Lionel Messi.	A Argentina demonstrou claramente sentir a ausência de seu principal jogador, Lionel Messi.	2.75	TRAIN
11482	Dilma indicou cinco ministros para o STF em sua gestão.	Nos seus oito anos de gestão, Lula indicou 8 ministros.	2.5	TRAIN
11483	Ao lado da chanceler Angela Merkel, ele também reafirmou a solidez dos laços entre os dois países.	A chanceler alemã, Angela Merkel, dá as boas-vindas ao Presidente Barack Obama.	2.75	TRAIN
11484	Ana Seres Trento Comim irá substituí-lo, ainda de acordo com a assessoria.	A professora Ana Seres Trento Comin é a nova secretária da Educação do Paraná.	3.25	TRAIN
11485	Atração do Rock in Rio, banda iniciou turnê pelo Brasil com show esgotado.	O primeiro dia do Rock in Rio nesta sexta-feira tem como atração principal o Queen, com Adam Lambert.	2.25	TRAIN
11486	"Brian May chegou a pedir à plateia que cantasse ""Love of My Life"" para Freddie."	"O guitarrista Brian May ficou sozinho no palco para cantar ""Love of my life"" ao violão."	3.25	TRAIN
11487	Anteriormente, a Sabesp tinha solicitado a aplicação de um reajuste de 22,7% na conta de água.	Trata-se do maior reajuste na tarifa de água da Sabesp ao menos desde 2003.	3.75	TRAIN
11488	O goleiro alemão, porém, fechou o ângulo e defendeu novamente com a perna.	Agora ele fechou o ângulo para Dani Alves e defendeu novamente com a perna.	4.25	TRAIN
11489	No Hospital Geral, foram canceladas 104 consultas e cerca de 600 procedimentos como exames e cirurgias eletivas.	Também em Porto Alegre, o Hospital Vila Nova reagendou 35 cirurgias eletivas.	2.0	TRAIN
11490	A Argentina também estreou com derrota em casa nas Eliminatórias.	Logo em seguida, Caicedo decretou a derrota argentina.	2.25	TRAIN
11491	As solicitações de asilo serão processadas na Suécia.	A Suécia foi uma das primeiras a aderir à realocação.	2.0	TRAIN
11492	Foram 6.265 mortes em 2014, ante 6.026 no ano anterior.	Em 2014, foram mortas por policiais oito pessoas por dia, em um total de 3.022 casos.	2.0	TRAIN
11493	A presidente Dilma Rousseff anunciou agora o nome de novos ministros.	Agora, o projeto segue para sanção da presidente Dilma Rousseff.	1.5	TRAIN
11494	Se você não fizer o que deve na Tesla, você vai acabar na Apple, por isso que brincamos chamando a Apple de 'cemitério da Tesla'.	Sempre brincamos chamando a Apple de 'cemitério da Tesla'.	3.5	TRAIN
11495	Ambos os segmentos apresentam piora de 0,3 ponto porcentual, para 4,1% e 1,8%, respectivamente.	Em um ano, os calotes do Itaú caíram 0,5 ponto porcentual.	2.0	TRAIN
11496	O Fies registrou 252.442 novos financiamentos neste semestre, que movimentarão R$ 2,5 bilhões.	O Fies registrou 252.442 novos financiamentos em instituições privadas de ensino superior.	4.0	TRAIN
11497	Ele ficou desesperadamente triste por saber que Caio César, voz brasileira de Harry Potter, morreu aos 27 anos.	Caio César Melo dublou, além de Harry Potter, mais 20 personagens.	2.5	TRAIN
11498	Os primeiros ganhadores do prêmio, em 1901, foram o suíço Jean Henry Dunant e o francês Frédéric Passy.	A estudante do Paquistão se tornou a mais jovem ganhadora do prêmio.	2.5	TRAIN
11499	Veja como foi o lançamento dos novos iPhones Novos iPhone 6S e 6S Plus foram hoje postos à venda.	Aparentemente, a tela do iPhone 6s Plus é bem resistente.	2.5	TRAIN
11500	Ele também não conquista um Grand Slam desde 2012, quando se sagrou hepta em Wimbledon.	Naturalmente, é uma grande conquista render o máximo nos torneios importantes.	1.5	TRAIN
11501	De acordo com o relatório, foram notificados 6.052 casos suspeitos de dengue, sendo 641 descartados.	Do total de casos notificados, 10.768 foram confirmados como dengue e 15.202 descartados.	3.5	DEV
11502	Seu irmão George é o terceiro na linha sucessória da coroa britânica.	Charlotte é a quarta na linha de sucessão da coroa britânica.	3.25	DEV
11503	Em Campinas, no interior do estado, já são mais de 30 mil casos confirmados de dengue.	São 333 municípios com notificações da doença e 246 têm confirmados casos de dengue.	3.0	DEV
11504	A estreia do Brasil na Copa América está marcada para o dia 14 de junho, contra o Peru.	O time estreia na Copa América contra o Peru.	4.25	DEV
11505	Funcionamento normal, lojas e praça de alimentação de 10h às 22h.	Já na segunda-feira do feriado, o shopping abrirá das 9h às 19h.	2.25	DEV
11506	Pelas contas dos organizadores, 2 milhões de manifestantes saíram às ruas.	Por todo o país, os manifestantes saíram às ruas em clima de paz.	2.5	DEV
11507	A acusação foi apresentada pelo Ministério Público Federal (MPF) no início do mês.	Todos passam a ser réus e começam a responder pelos crimes acusados pelo Ministério Público Federal (MPF).	2.75	DEV
11508	A guarda costeira italiana afirmou que 400 pessoas foram resgatadas e 25 morreram.	Cerca de 400 pessoas conseguiram ser resgatadas com vida do mar de acordo com a guarda costeira italiana.	4.0	DEV
11509	A seleção brasileira está no grupo 3 da Copa América, junto com Colômbia, Peru e Venezuela.	O Brasil está no Grupo 3, juntamente com Colômbia, Peru e Venezuela.	4.25	DEV
11510	No ano passado, a homenageada foi Taylor Swift.	Nos anos anteriores, o prêmio foi entregue para Taylor Swift e Pink.	3.0	DEV
11511	Fernanda Lima mostrou em sua conta no Instagram neste sábado, 12, seu novo corte de cabelo.	Neste sábado (12) a apresentadora usou seu perfil no Instagram para exibir o corte de cabelo.	4.5	DEV
11512	Segundo a App Store do Brasil, o Uber foi o aplicativo gratuito mais baixado na sexta.	Segundo ele, a polarização de táxis contra o Uber não faz sentido.	3.0	DEV
11513	Para o fim de 2016, a mediana das projeções foi mantida em 11,50% ao ano.	Para 2016, a mediana das projeções se manteve em crescimento de 1%.	3.25	DEV
11514	A previsão para a taxa de câmbio em 2015 ficou em R$ 3,20.	Para 2016, a previsão de superávit comercial permaneceu em US$ 9,95 bilhões.	1.25	DEV
11515	Pode manter Kátia Abreu, pode manter Eduardo Braga.	Do Senado ficam Eduardo Braga, nas Minas e Energia, e Kátia Abreu, na Agricultura.	3.25	DEV
11516	No acumulado deste ano, os serviços prestados às famílias têm queda de 2,0% na receita bruta.	Com o resultado de julho, a receita bruta do setor acumula alta de 2,2% no ano.	2.5	DEV
11517	De acordo com a polícia, 56 agentes e 12 manifestantes ficaram feridos.	Pelo menos 46 policiais e sete manifestantes ficaram feridos.	4.0	DEV
11518	Em seu perfil do Instagram, a loira mostrou o novo look com um selfie no espelho.	Diego Américo, responsável pelo novo look, também mostrou seu trabalho com um foto na rede social.	2.75	DEV
11519	As exportações somaram US$ 57,931 bilhões nos primeiros quatro meses deste ano e as importações totalizaram US$ 62,997 bilhões.	As importações totalizaram US$ 19,218 bilhões.	2.5	DEV
11520	Os locais de pouso da missão Ares 3 estão na planície marciana chamada Acidalia Planitia.	Fotografias mostram locais dos pousos das missões Ares 3 e Ares 4.	2.75	DEV
11521	Recentemente, ela tinha assumido um novo desafio de dar a previsão do tempo no MSTV 2ª Edição.	Ela apresentava a previsão do tempo no MSTV 2ª Edição.	4.0	DEV
11522	As importações somaram US$ 62,997 bilhões, retração de 15,9% também pela média diária.	As exportações brasileiras somaram US$ 15,156 bilhões em abril.	2.25	DEV
11523	Dirigido por Robert Stevenson, o longa de 1964 foi baseado no primeiro dos oito livros infantis de P.L. Travers.	Mary Poppins foi primeiramente inspirado no primeiro dos oito livros infantis escritos por P. L. Travers.	3.5	DEV
11524	A Mega-Sena fará um sorteio extra nesta semana do Dia das Mães.	A Mega-Sena terá três sorteios nesta semana por causa do Dia das Mães.	4.0	DEV
11525	Volante de origem, Nilton foi improvisado como zagueiro ao lado de Alan.	Desta forma, Nilton será improvisado na defesa ao lado de Alan Costa.	4.0	DEV
11526	A Caixa Econômica Federal faz os sorteios da Mega-Sena duas vezes por semana, às quartas-feiras e aos sábados.	A Mega-Sena terá três concursos nesta semana, segundo a Caixa Econômica Federal.	3.25	DEV
11527	O Corinthians melhorou, chegou ao gol e depois da expulsão de David Braz tomou conta do clássico.	Está explicada a expulsão de David Braz na derrota por 2 a 0 do Santos para o Corinthians.	2.5	DEV
11528	No lado israelense, são quatro as vítimas fatais e cerca de 20 feridos.	Quatro israelenses ficaram feridos em um ataque com faca.	3.0	DEV
11529	A presidente deve anunciar a reforma administrativa e ministerial na quinta-feira.	A reforma ministerial está prevista para ser anunciada nesta quinta-feira.	4.0	DEV
11530	A vacina em 2015 protege contra três tipos de vírus: Influenza B, H1N1 e H3N2.	A vacina usada na campanha contra a Influenza é segura e bem tolerada.	2.75	DEV
11531	Os déficits somados dos 20 clubes atingiram R$ 598 milhões.	Nos últimos quatro anos os déficits somados atingiram R$ 1,3 bilhão.	2.0	DEV
11532	Comparado com o Galaxy S6 da Samsung, que tem 2.600 mAh de bateria, a diferença é mesmo gritante.	Comparado com o Galaxy S6 da Samsung, a diferença na bateria é muito grande.	4.0	DEV
11533	Até agora, apenas um processo da Lava Jato envolvendo a estatal foi julgado.	Mas o juiz Sérgio Moro tem julgado rapidamente as ações da Operação Lava Jato.	3.0	DEV
11534	De acordo com a Caixa Econômica Federal, 65 apostas acertaram a Quina e ganharam R$ 45.507,40.	Ao todo, 189 pessoas acertaram a quina e ganharam R$ 13 mil.	2.75	DEV
11535	O 1º lote do Lolla Pass (que vale para os dois dias) já está esgotado.	O preço do 3º lote será do Lolla Pass será de R$ 800.	2.75	DEV
11536	Ainda segundo o instituto, o PIB do primeiro trimestre do ano totalizou R$ 1,4 trilhão.	Nos três primeiros meses deste ano, o PIB ficou em R$ 1,4 trilhão.	4.25	DEV
11537	Em 2013, antes de ser expedido o mandado de prisão, Pizzolato fugiu para a Itália para escapar da prisão.	Pizzolato fugiu em 2013 do Brasil para escapar da prisão.	3.5	DEV
11538	Antes, já havia cutucado quando o Santos teve outro gol anulado, novamente em posição de impedimento.	Aos 41, Gabriel teve outro gol anulado, também em posição irregular.	2.75	DEV
11539	Em maio deste ano, eles reataram, mas terminaram novamente no dia 24 de setembro.	Em maio deste ano, reataram, voltando a terminar em setembro.	4.0	DEV
11540	A Microsoft reforça a sua nuvem Azure, criando a sua própria distribuição Linux.	A Microsoft anunciou hoje sua própria distribuição do Linux.	3.5	DEV
11541	O giro financeiro do primeiro pregão da semana foi de R$ 4,9 bilhões.	O giro financeiro totalizou apenas R$ 4,966 bilhões.	3.75	DEV
11542	"Além de apresentadora, ela se tornou cantora, elogiada até pela ""Rainha dos Baixinhos""."	Os três estiveram no palco da Rainha dos Baixinhos e falaram sobre suas expectativas.	1.75	DEV
11543	O anúncio do referendo feito ontem foi uma surpresa desagradável.	A situação agora se agrava pelo anúncio de um referendo pelo governo grego.	3.75	DEV
11544	Os primeiros problemas com o Skype foram detetados cerca das 09h20 em Lisboa, (5h20 no horário de Brasília).	Os primeiros problemas com o Skype começaram em torno das 5h20 (horário de Brasília).	4.25	DEV
11545	Sem descanso, o rapaz inicia nesta terça a disputa do Aquece Rio, evento-teste para as Olimpíadas.	A disputa inicia oficialmente nesta terça, com rodadas eliminatórias.	2.0	DEV
11546	No entanto, será difícil convencer o presidente turco Recep Tayyip Erdogan a assinar o acordo.	Em Istambul, Merkel se reuniu também com Recep Tayyip Erdogan.	2.25	DEV
11547	Falta cobrada por Galhardo, que lançou na área mas a defesa afastou mais uma vez.	Galhardo cobrou, mas a defensiva afastou mais uma vez.	4.0	DEV
11548	Internautas criticaram os músicos por declarações à revista 'Atrevida'.	Junto com os outros integrantes, o músico participou de uma conversa com a revista Atrevida sobre comportamentos femininos.	2.5	DEV
11549	O Brasil chegou ao mafioso a partir de informações da Polícia Federal na Itália.	Em Brasília, o chefe da Interpol na Itália falou sobre o mafioso.	2.75	DEV
11550	A história do Flamengo não começou com o Bandeira e nem a do Fluminense com esse atual presidente.	O Futebol do Rio não se restringe à dupla Flamengo e Fluminense.	2.0	DEV
11551	Ele será detido na carceragem da Superintendência da PF, em Curitiba.	Ele será levado para a superintendência da Polícia Federal em Curitiba.	4.0	DEV
11552	Apalavrado com a Kappa, o presidente Modesto Roma Júnior ainda busca uma produtora e uma distribuidora para os uniformes.	Presidente Modesto Roma Júnior está acertado com empresa italiana.	3.0	DEV
11553	Um dos mais revoltados após o clássico realizado na Arena Corinthians era David Braz.	Assim como David Braz, Werley também foi expulso no clássico diante do Corinthians.	2.0	DEV
11554	A nova versão traz uma novidade interessante: compatibilidade com a assinatura Office 365, baseada na nuvem.	A opção de assinatura mais em conta é do Office 365 Personal.	2.25	DEV
11555	O primeiro jogo das quartas de final está marcado para quarta-feira, às 19h30min, no estádio Beira-Rio.	O jogo de ida está marcado para as 19h30 desta quarta-feira, no Beira-Rio.	3.75	DEV
11556	Já fiquei nu várias vezes na TV e no teatro.	Uma coisa é fazer um trabalho, um nu no teatro, na TV, no cinema.	3.0	DEV
11557	Eu falo aqui no programa, e estou à disposição.	Gilmar Rinaldi desafiou o senador Romário.	1.0	DEV
11558	No segundo tempo, a vítima de Aspas foi o brasileiro Daniel Alves.	Daniel Alves sente a falta de ritmo sofre com Nolito em seu setor.	1.5	DEV
11559	Deborah Secco está completamente focada na chegada da filha, Maria Flor.	Secco está grávida de sua primeira filha, que vai se chamar Maria Flor.	3.75	DEV
11560	Foram identificados depósitos de 3,1 milhões nas contas da empresa dos irmãos Vargas.	Os irmãos de Vargas e o dono da agência também negaram as acusações.	2.75	DEV
11561	Como já é tradição no Salão Duas Rodas, outra atração será o test-ride das motos de alta cilindrada.	O Salão Duas Rodas terá um espaço de test-ride para motos de alta cilindrada.	4.0	DEV
11562	Johny Hendricks passou mal na noite de quinta-feira e o duelo com Tyron Woodley foi cancelado.	A baixa ficou pelo cancelamento do duelo entre os americanos Tyron Woodley e Johny Hendricks.	3.25	DEV
11563	Aos policiais, o acusado disse ter soltado a serpente na mesma localidade.	O homem alegou que soltou a serpente na mesma localidade do ocorrido.	4.0	DEV
11564	"Após a Operação Lava Jato, se está ""confundindo lobby com corrupção""."	O que foi feito na Operação Lava Jato não tem nada a ver com lobby.	2.75	DEV
11565	Seis jovens foram mortos em uma chacina ocorrida na madrugada de 12 de abril em uma pousada.	Dos seis jovens assassinados, quatro tinham menos de 20 anos.	3.0	DEV
11566	Já Medina, sétimo colocado, enfrentará o havaiano John John Florence (18º).	Antes de bater Adriano de Souza, Medina eliminou o havaiano John John Florence.	3.0	DEV
11567	Nesta terça, a presidente Dilma Rousseff sancionou, com vetos, a Lei da Reforma Eleitoral aprovada pelo Congresso Nacional.	A presidente Dilma Rousseff sancionou a proposta de reforma eleitoral nesta terça-feira.	4.0	DEV
11568	Mas agora é mais importante para nós, porque conduz a bola, tem capacidade para virar o jogo.	Ele sabe como poucos virar a bola durante o jogo.	3.25	DEV
11569	Ela e o ex-marido continuam amigos, mas o Latino nunca foi e não é o empresário dela.	Isso porque a modelo ainda mantém o ex-marido, Latino, como seu empresário.	3.0	DEV
11570	Voto é a fonte da minha legitimidade, e ninguém vai tirar essa legitimidade que o voto me deu.	A presidente ressaltou a legitimidade do voto popular.	2.75	DEV
11571	Iniesta é um jogador fundamental para a equipe.	Eles também tiveram chances, mas o resultado dá força à equipe.	1.25	DEV
11572	Até agora, apenas três ministros votaram - Edson Fachin também defendeu liberar apenas o consumo da maconha.	O ministro Edson Fachin defendeu descriminalizar o porte de maconha para consumo próprio.	3.75	DEV
11573	Sem Messi, Neymar e Suárez pareciam perdidos no ataque.	O Barcelona perdeu sua principal referência no ataque.	2.5	DEV
11574	A partida valerá tanto para a Primeira Liga, quanto pelo Campeonato Gaúcho.	A CBF autorizou a realização da Primeira Liga, campeonato pertencente à Liga Sul-Minas-Rio.	2.5	DEV
11575	Em 2013, o piloto foi contratado pela McLaren.	Ele tem 87 GP's disputados, passando também pela McLaren.	2.25	DEV
11576	Esta é a segunda vez que o sérvio conquista o Aberto dos EUA.	A única vez que o sérvio venceu o Grand Slam americano foi em 2011.	2.75	DEV
11577	Atena rouba o dinheiro de Romero, que acusa Ascânio e o expulsa da Fundação.	Atena oferece dinheiro a Ascânio em troca de informações sobre Romero.	3.0	DEV
11578	A estrutura da Cidade do Rock tem números impressionantes.	Seu arsenal de hits 80s agitará a Cidade do Rock.	2.5	DEV
11579	O maior obstáculo tem sido o acesso aos diversos e-mails de Valcke, mantidos em um servidor dentro da entidade.	Getty Images Fifa vai permitir acesso a e-mails de Jérôme Valcke.	2.75	DEV
11580	Dois meses depois, a Rússia concedeu asilo político a Snowden.	Atualmente Snowden vive em Moscou, que lhe ofereceu asilo.	3.5	DEV
11581	Pizzolato fugiu do Brasil após ser condenado a 12 anos e 7 meses de prisão no julgamento do mensalão.	Brasileiro fugiu para a Itália após ser condenado no julgamento do mensalão.	4.0	DEV
11582	O golpe foi identificado no final de semana pela empresa de segurança digital Kaspersky.	O golpe foi descoberto pela empresa russa de segurança digital Kaspersky Lab.	4.0	DEV
11583	Zulu conheceu a ex-mulher, Cassiana Mallmann, enquanto trabalhavam como modelos em Paris.	O casamento de Paulo Zulu e Cassiana Mallmann foi em 1992.	2.5	DEV
11584	Por um minuto, o Palmeiras se viu fora da semifinal da Copa do Brasil nesta quarta-feira.	O Palmeiras penou para se classificar à semifinal da Copa do Brasil na noite de quarta-feira.	3.5	DEV
11585	O volante Maicon participou normalmente do treinamento do Grêmio nesta sexta-feira.	O volante Maicon está fora da partida do Grêmio contra o Atlético-PR.	3.0	DEV
11586	De janeiro a março deste ano, o PIB teve baixa de 0,7% (dado revisado).	O governo revisou oficialmente sua previsão de retração do PIB deste ano para uma queda de 2,44%.	2.5	DEV
11587	Professores e estudantes acreditam que a medida visa cortar gastos.	A medida visa reorganizar a distribuição dos alunos nas escolas.	2.0	DEV
11588	Além da integração com o Skype, o Windows 10 também ganhará melhorias no seu navegador, o Microsoft Edge.	A falha não está presente no Microsoft Edge, navegador padrão do Windows 10.	1.75	DEV
11589	Para apontar um primeiro-ministro, um partido precisa conquistar 326 cadeiras do Parlamento.	A boca de urna diz que o Partido Conservador conseguiu 316 cadeiras no parlamento.	2.25	DEV
11590	A primeira grande atualização do Windows 10 já está sendo desenvolvida pela Microsoft com previsão de lançamento em 2016.	A Microsoft já iniciou o desenvolvimento da primeira grande atualização do Windows 10.	3.75	DEV
11591	Eles são pais de dois filhos: Seraphina, 6 anos, e Samuel, de 3 anos.	Os dois atores estavam casados há 10 anos.	1.5	DEV
11592	Os trabalhadores protestam contra a regulamentação da terceirização, a retirada de direitos trabalhistas e o ajuste fiscal.	Os trabalhadores protestam contra o projeto de lei que regulamenta a terceirização no país.	4.0	DEV
11593	É outra seleção que vai brigar por uma vaga e pode surpreender.	A Itália foi a primeira seleção a garantir a vaga.	2.0	DEV
11594	As liminares foram obtidas junto ao Tribunal de Justiça, o que levou a PGE a apelar ao STF.	Alguns sindicatos obtiveram liminares junto ao Tribunal de Justiça do Rio Grande do Sul.	3.25	DEV
11595	No longa, Marty McFly e Doc Brown viajaram para o futuro no dia 21 de outubro de 2015.	No filme, McFly e Doc Brown viajam para 2015.	4.0	DEV
11596	A deputada estadual Leci Brandão (PCdoB) subiu em um carro de som para defender a Petrobras.	A deputada estadual Leci Brandão (PCdoB) estava entre os políticos presentes à manifestação.	3.25	DEV
11597	Em maio, uma pessoa foi morta por tiros de morteiro que caíram nas proximidades.	Outras três pessoas ficaram feridas em abril, quando morteiros caíram dentro do complexo.	2.75	DEV
11598	Foram presos, até o momento, 14 pessoas, entre eles sete dirigentes da Fifa.	Os sete dirigentes presos podem ser extraditados para os Estados Unidos.	2.75	DEV
11599	A posição do ministro Levy e do ministro Barbosa no governo é extremamente estável.	Ninguém pode tirar isso do Levy nem do ministro Barbosa.	2.75	DEV
11600	No acordo, a Sabesp doou ainda três imóveis no valor aproximado de 40 milhões de reais.	O acordo também estabelece repasse de 130 milhões de reais à cidade.	2.5	DEV
11601	Assessora de Taylor Swift e Calvin desmentiram os boatos.	Parece que o namoro entre Calvin Harris e Taylor Swift continua firme e forte.	2.75	DEV
11602	O juiz titular da VEP, Eduardo Oberg, também está indo para o local.	O juiz Eduardo Oberg, também da VEP, acompanhou a magistrada no retorno ao Batalhão.	2.75	DEV
11603	Lady Gaga, de 29 anos, vai receber o prêmio na cerimônia da Billboard em Nova York, em dezembro.	Lady Gaga foi eleita a mulher do ano pela revista Billboard.	3.5	DEV
